[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66, [(0.0, 0.09375, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.09375, 0.4), (1.0, 0.59375, 0.4), (0.0, 0.46875, 0.4), (0.0, 0.5625, 0.4), (0.0, 0.28125, 0.4), (1.0, 0.6875, 0.4), (0.0, 0.375, 0.4), (0.0, 0.1875, 0.4), (1.0, 0.0625, 0.4), (1.0, 0.5, 0.4), (0.0, 0.4375, 0.4), (1.0, 0.0, 0.4), (0.0, 0.25, 0.4), (1.0, 0.96875, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.25, 0.4), (0.0, 0.125, 0.4), (0.0, 0.65625, 0.4), (1.0, 0.8125, 0.4), (1.0, 0.34375, 0.4), (0.0, 0.0, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.96875, 0.4), (1.0, 0.78125, 0.4), (0.0, 0.15625, 0.4), (1.0, 0.71875, 0.4), (0.0, 0.9375, 0.4), (1.0, 0.375, 0.4), (1.0, 0.40625, 0.4), (0.0, 0.75, 0.4), (0.0, 0.625, 0.4), (0.0, 0.90625, 0.4), (1.0, 0.75, 0.4), (0.0, 0.03125, 0.4), (1.0, 0.53125, 0.4), (0.0, 0.53125, 0.4), (1.0, 0.46875, 0.4), (0.0, 0.875, 0.4), (1.0, 0.03125, 0.4), (1.0, 0.90625, 0.4), (0.0, 1.0, 0.4), (0.0, 0.78125, 0.4), (1.0, 0.21875, 0.4), (0.0, 0.84375, 0.4), (1.0, 0.84375, 0.4), (1.0, 0.3125, 0.4), (1.0, 0.125, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.875, 0.4), (0.0, 0.40625, 0.4), (1.0, 0.15625, 0.4), (0.0, 0.5, 0.4), (0.0, 0.59375, 0.4), (1.0, 0.65625, 0.4), (1.0, 0.28125, 0.4), (1.0, 0.5625, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.9375, 0.4), (1.0, 0.625, 0.4), (0.0, 0.71875, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.34375, 0.4), (0.0, 0.21875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 75
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -57.0, rates: 0, loss: 0, rho: 0.4000000000000001
[TRAIN]: (1239/1600): reward: 10.545944690704346, rates: 10.545944754840528, loss: 0.6498239547014236, rho: 0.4000000000000001
[TRAIN]: (1240/1600): reward: 7.275234669446945, rates: 12.275234511450446, loss: 0.7113740935921669, rho: 0.4000000000000001
[TRAIN]: (1241/1600): reward: 11.21667717397213, rates: 11.2166771853147, loss: 0.6269294030964374, rho: 0.4000000000000001
[TRAIN]: (1242/1600): reward: -0.5874891132116318, rates: 9.412510888920087, loss: 0.6395346261560917, rho: 0.4000000000000001
[TRAIN]: (1243/1600): reward: 14.307271420955658, rates: 14.307271343234465, loss: 0.733717979490757, rho: 0.4000000000000001
[TRAIN]: (1244/1600): reward: 11.612896651029587, rates: 11.612896729648899, loss: 0.7019531965255738, rho: 0.4000000000000001
[TRAIN]: (1245/1600): reward: 14.708132594823837, rates: 14.708132595014362, loss: 0.6798202842473984, rho: 0.4000000000000001
[TRAIN]: (1246/1600): reward: 12.120095208287239, rates: 12.120095356609887, loss: 0.7142370820045472, rho: 0.4000000000000001
[TRAIN]: (1247/1600): reward: -1.5825685262680054, rates: 8.417431403999043, loss: 0.7087608218193054, rho: 0.4000000000000001
[TRAIN]: (1248/1600): reward: 9.205736756324768, rates: 10.205736780758992, loss: 0.7595724552869797, rho: 0.4000000000000001
[TRAIN]: (1249/1600): reward: 10.280423015356064, rates: 13.280422819855357, loss: 0.7573853090405465, rho: 0.4000000000000001
[TRAIN]: (1250/1600): reward: 10.220667496323586, rates: 10.22066750058966, loss: 0.6423206344246865, rho: 0.4000000000000001
[TRAIN]: (1251/1600): reward: 9.850108593702316, rates: 10.850108639471387, loss: 0.6850265093147755, rho: 0.4000000000000001
[TRAIN]: (1252/1600): reward: 13.566204845905304, rates: 13.566204806726093, loss: 0.6940427429974079, rho: 0.4000000000000001
[TRAIN]: (1253/1600): reward: -2.2161092907190323, rates: 7.783890665840591, loss: 0.7137280106544495, rho: 0.4000000000000001
[TRAIN]: (1254/1600): reward: -0.4705072045326233, rates: 9.529492922032325, loss: 0.7676547989249229, rho: 0.4000000000000001
[TRAIN]: (1255/1600): reward: 10.528915733098984, rates: 10.528915585193312, loss: 0.7380658894777298, rho: 0.4000000000000001
[TRAIN]: (1256/1600): reward: 11.179340109229088, rates: 14.179339969171515, loss: 0.8189421057701111, rho: 0.4000000000000001
[TRAIN]: (1257/1600): reward: 8.741083845496178, rates: 13.741083793261119, loss: 0.6976809307932854, rho: 0.4000000000000001
[TRAIN]: (1258/1600): reward: 13.661199748516083, rates: 13.661199661769178, loss: 0.6660033866763115, rho: 0.4000000000000001
[TRAIN]: (1259/1600): reward: 10.790184170007706, rates: 11.790184269938049, loss: 0.6832008615136147, rho: 0.4000000000000001
[TRAIN]: (1260/1600): reward: 11.89101279526949, rates: 11.891012794025997, loss: 0.8061908230185508, rho: 0.4000000000000001
[TRAIN]: (1261/1600): reward: 12.491234362125397, rates: 12.491234338506477, loss: 0.6241428405046463, rho: 0.4000000000000001
[TRAIN]: (1262/1600): reward: 11.592925012111664, rates: 13.592924850588663, loss: 0.6793033510446549, rho: 0.4000000000000001
[TRAIN]: (1263/1600): reward: 11.395922660827637, rates: 11.395922662581528, loss: 0.6593405842781067, rho: 0.4000000000000001
[TRAIN]: (1264/1600): reward: 10.373245984315872, rates: 10.373245914990983, loss: 0.8253565207123756, rho: 0.4000000000000001
[TRAIN]: (1265/1600): reward: 13.400339037179947, rates: 13.400339069274288, loss: 0.6392978072166443, rho: 0.4000000000000001
[TRAIN]: (1266/1600): reward: 9.473669424653053, rates: 11.473669370542302, loss: 0.6576088473200798, rho: 0.4000000000000001
[TRAIN]: (1267/1600): reward: 8.636097475886345, rates: 12.63609767223708, loss: 0.7186202883720398, rho: 0.4000000000000001
[TRAIN]: (1268/1600): reward: 13.696391180157661, rates: 13.696391273251788, loss: 0.6246165871620178, rho: 0.4000000000000001
[TRAIN]: (1269/1600): reward: 3.9138459861278534, rates: 10.91384597236422, loss: 0.6717212222516536, rho: 0.4000000000000001
[TRAIN]: (1270/1600): reward: 11.794945418834686, rates: 11.794945479837406, loss: 0.636790320277214, rho: 0.4000000000000001
[TRAIN]: (1271/1600): reward: 11.69186207652092, rates: 11.691862108764992, loss: 0.712629371881485, rho: 0.4000000000000001
[TRAIN]: (1272/1600): reward: 13.21443210169673, rates: 15.214432008569315, loss: 0.7557610750198365, rho: 0.4000000000000001
[TRAIN]: (1273/1600): reward: 12.50105333328247, rates: 13.501053269952, loss: 0.6457228511571884, rho: 0.4000000000000001
[TRAIN]: (1274/1600): reward: 14.078835517168045, rates: 14.078835487197782, loss: 0.7136004984378814, rho: 0.4000000000000001
[TRAIN]: (1275/1600): reward: 13.089955776929855, rates: 13.089955566640025, loss: 0.6994123920798302, rho: 0.4000000000000001
[TRAIN]: (1276/1600): reward: 10.907405763864517, rates: 10.907405696928938, loss: 0.775605209171772, rho: 0.4000000000000001
[TRAIN]: (1277/1600): reward: 10.629845827817917, rates: 13.629845726310736, loss: 0.6536174938082695, rho: 0.4000000000000001
[TRAIN]: (1278/1600): reward: 11.40018630027771, rates: 11.40018632012224, loss: 0.7196809232234955, rho: 0.4000000000000001
[TRAIN]: (1279/1600): reward: 10.174239337444305, rates: 13.174239348323745, loss: 0.6708577312529087, rho: 0.4000000000000001
[TRAIN]: (1280/1600): reward: 11.026797696948051, rates: 11.026797632685652, loss: 0.6753218412399292, rho: 0.4000000000000001
[TRAIN]: (1281/1600): reward: 11.779290080070496, rates: 11.779290155283844, loss: 0.7461688578128814, rho: 0.4000000000000001
[TRAIN]: (1282/1600): reward: 12.103992193937302, rates: 15.10399230609341, loss: 0.6639963433146476, rho: 0.4000000000000001
[TRAIN]: (1283/1600): reward: 11.532242178916931, rates: 11.532242422363915, loss: 0.6785278409719467, rho: 0.4000000000000001
[TRAIN]: (1284/1600): reward: 14.839131772518158, rates: 14.839131784799982, loss: 0.5566347494721413, rho: 0.4000000000000001
[TRAIN]: (1285/1600): reward: 10.96202701330185, rates: 11.962026826149081, loss: 0.6716161713004112, rho: 0.4000000000000001
[TRAIN]: (1286/1600): reward: 13.141765832901001, rates: 13.141765876537255, loss: 0.7208570495247841, rho: 0.4000000000000001
[TRAIN]: (1287/1600): reward: 4.228705555200577, rates: 10.228705467436772, loss: 0.6866834834218025, rho: 0.4000000000000001
[TRAIN]: (1288/1600): reward: 12.721390098333359, rates: 12.72139007100645, loss: 0.6374716460704803, rho: 0.4000000000000001
[TRAIN]: (1289/1600): reward: 12.577569276094437, rates: 12.577569438041973, loss: 0.6455242030322552, rho: 0.4000000000000001
[TRAIN]: (1290/1600): reward: 12.053433299064636, rates: 12.053433243707538, loss: 0.7607679605484009, rho: 0.4000000000000001
[TRAIN]: (1291/1600): reward: 14.272665172815323, rates: 14.272665142737749, loss: 0.763153001666069, rho: 0.4000000000000001
[TRAIN]: (1292/1600): reward: 12.53253310918808, rates: 12.532532936086074, loss: 0.6116972073912621, rho: 0.4000000000000001
[TRAIN]: (1293/1600): reward: 12.875230312347412, rates: 12.875230300133621, loss: 0.6429181307554245, rho: 0.4000000000000001
[TRAIN]: (1294/1600): reward: 13.019262611865997, rates: 13.019262496450771, loss: 0.667455692589283, rho: 0.4000000000000001
[TRAIN]: (1295/1600): reward: 10.968718990683556, rates: 10.968719072383466, loss: 0.625888141989708, rho: 0.4000000000000001
[TRAIN]: (1296/1600): reward: 10.73572039604187, rates: 10.7357205325363, loss: 0.6362106531858445, rho: 0.4000000000000001
[TRAIN]: (1297/1600): reward: 13.92983703315258, rates: 13.92983689885896, loss: 0.72225152105093, rho: 0.4000000000000001
[TRAIN]: (1298/1600): reward: 8.017949223518372, rates: 11.017949226874428, loss: 0.6452847480773926, rho: 0.4000000000000001
[TRAIN]: (1299/1600): reward: 11.947700202465057, rates: 12.947700232942118, loss: 0.6985152289271355, rho: 0.4000000000000001
[TRAIN]: (1300/1600): reward: 10.9495210647583, rates: 11.949520999830225, loss: 0.5893960639834404, rho: 0.4000000000000001
[TRAIN]: (1301/1600): reward: 11.417025193572044, rates: 11.417025033926878, loss: 0.7382191464304924, rho: 0.4000000000000001
[TRAIN]: (1302/1600): reward: 12.680234655737877, rates: 12.680234683857398, loss: 0.6639811143279075, rho: 0.4000000000000001
[TRAIN]: (1303/1600): reward: 10.679980874061584, rates: 11.679980857663681, loss: 0.7168250799179077, rho: 0.4000000000000001
[TRAIN]: (1304/1600): reward: 10.513218760490417, rates: 10.51321865951942, loss: 0.6524123631417751, rho: 0.4000000000000001
[TRAIN]: (1305/1600): reward: 10.585426643490791, rates: 10.585426665012912, loss: 0.6926199227571488, rho: 0.4000000000000001
[TRAIN]: (1306/1600): reward: 15.369718492031097, rates: 15.36971847340975, loss: 0.7494751922786236, rho: 0.4000000000000001
[TRAIN]: (1307/1600): reward: 10.026895225048065, rates: 11.026895245205694, loss: 0.7814047560095787, rho: 0.4000000000000001
[TRAIN]: (1308/1600): reward: 10.048058465123177, rates: 10.048058473166153, loss: 0.6541178449988365, rho: 0.4000000000000001
[TRAIN]: (1309/1600): reward: 9.421549767255783, rates: 9.421549719193665, loss: 0.7543461874127388, rho: 0.4000000000000001
[TRAIN]: (1310/1600): reward: 13.204232230782509, rates: 13.204232207212263, loss: 0.6555366113781929, rho: 0.4000000000000001
[TRAIN]: (1311/1600): reward: 12.062512546777725, rates: 12.062512562527761, loss: 0.6625740006566048, rho: 0.4000000000000001
[TRAIN]: (1312/1600): reward: 11.762217283248901, rates: 12.762217276085927, loss: 0.7110188797116279, rho: 0.4000000000000001
[TRAIN]: (1313/1600): reward: 8.879349261522293, rates: 10.879349451668066, loss: 0.7992325335741043, rho: 0.4000000000000001
[TRAIN]: (1314/1600): reward: 12.421325296163559, rates: 12.421325513926353, loss: 0.6459561005234719, rho: 0.4000000000000001
[TRAIN]: (1315/1600): reward: 13.483403772115707, rates: 13.48340365605096, loss: 0.7133679687976837, rho: 0.4000000000000001
[TRAIN]: (1316/1600): reward: 13.213292747735977, rates: 13.213292908753147, loss: 0.5877298370003701, rho: 0.4000000000000001
[TRAIN]: (1317/1600): reward: 12.502530604600906, rates: 12.502530672122683, loss: 0.7195996820926667, rho: 0.4000000000000001
[TRAIN]: (1318/1600): reward: -18.847877502441406, rates: 5.152122520641562, loss: 0.6285327300429344, rho: 0.4000000000000001
[TRAIN]: (1319/1600): reward: 10.503927484154701, rates: 10.503927383193547, loss: 0.6114285543560982, rho: 0.4000000000000001
[TRAIN]: (1320/1600): reward: 11.534157782793045, rates: 11.534157864832238, loss: 0.5830037385225296, rho: 0.4000000000000001
[TRAIN]: (1321/1600): reward: 11.97950990498066, rates: 12.9795097329388, loss: 0.681291326880455, rho: 0.4000000000000001
[TRAIN]: (1322/1600): reward: 13.293461322784424, rates: 13.293461260287529, loss: 0.6510913819074631, rho: 0.4000000000000001
[TRAIN]: (1323/1600): reward: 12.111552149057388, rates: 13.11155221724848, loss: 0.7105628967285156, rho: 0.4000000000000001
[TRAIN]: (1324/1600): reward: 15.861267983913422, rates: 15.861268005713368, loss: 0.6874975696206093, rho: 0.4000000000000001
[TRAIN]: (1325/1600): reward: 12.756630182266235, rates: 12.756630333441345, loss: 0.6424521178007125, rho: 0.4000000000000001
[TRAIN]: (1326/1600): reward: 12.61579704284668, rates: 12.615797139746524, loss: 0.6710305787622929, rho: 0.4000000000000001
[TRAIN]: (1327/1600): reward: 12.380496442317963, rates: 13.380496309506004, loss: 0.5329711884260178, rho: 0.4000000000000001
[TRAIN]: (1328/1600): reward: 15.309600055217743, rates: 15.309599974484657, loss: 0.5957832276821137, rho: 0.4000000000000001
[TRAIN]: (1329/1600): reward: 10.864357277750969, rates: 11.864357313869336, loss: 0.5825040727853775, rho: 0.4000000000000001
[TRAIN]: (1330/1600): reward: 13.260993540287018, rates: 13.260993472905353, loss: 0.6665835626423359, rho: 0.4000000000000001
[TRAIN]: (1331/1600): reward: 11.608183830976486, rates: 11.608183858803255, loss: 0.6402721963822842, rho: 0.4000000000000001
[TRAIN]: (1332/1600): reward: 12.758589804172516, rates: 12.758589758720005, loss: 0.6477419830858707, rho: 0.4000000000000001
[TRAIN]: (1333/1600): reward: 11.70729848742485, rates: 11.70729848292247, loss: 0.7635461136698722, rho: 0.4000000000000001
[TRAIN]: (1334/1600): reward: 13.429571211338043, rates: 13.42957135548328, loss: 0.6419802367687225, rho: 0.4000000000000001
[TRAIN]: (1335/1600): reward: 11.83955454826355, rates: 11.839554508197782, loss: 0.6466960079967976, rho: 0.4000000000000001
[TRAIN]: (1336/1600): reward: 9.56397108733654, rates: 13.563971112979303, loss: 0.6859665378928185, rho: 0.4000000000000001
[TRAIN]: (1337/1600): reward: 10.252612888813019, rates: 11.252612881223387, loss: 0.7852388441562652, rho: 0.4000000000000001
[TRAIN]: (1338/1600): reward: 12.43111276626587, rates: 12.431112776651178, loss: 0.7136462956666947, rho: 0.4000000000000001
[TRAIN]: (1339/1600): reward: 11.031097888946533, rates: 11.031097886307453, loss: 0.5867480739951134, rho: 0.4000000000000001
[TRAIN]: (1340/1600): reward: 6.613536685705185, rates: 11.613536779212696, loss: 0.6289301499724388, rho: 0.4000000000000001
[TRAIN]: (1341/1600): reward: 12.59599444270134, rates: 12.595994590074778, loss: 0.5754029631614686, rho: 0.4000000000000001
[TRAIN]: (1342/1600): reward: 13.665914565324783, rates: 13.665914588384073, loss: 0.5977248050272465, rho: 0.4000000000000001
[TRAIN]: (1343/1600): reward: 13.848450407385826, rates: 13.848450462776986, loss: 0.7997819915413856, rho: 0.4000000000000001
[TRAIN]: (1344/1600): reward: 14.673779428005219, rates: 14.673779293017008, loss: 0.584154611825943, rho: 0.4000000000000001
[TRAIN]: (1345/1600): reward: 13.091708660125732, rates: 13.091708748118789, loss: 0.6096806608140468, rho: 0.4000000000000001
[TRAIN]: (1346/1600): reward: 10.968782544136047, rates: 10.968782602838683, loss: 0.7008161664009094, rho: 0.4000000000000001
[TRAIN]: (1347/1600): reward: 11.690379306674004, rates: 13.690379316888611, loss: 0.663242544233799, rho: 0.4000000000000001
[TRAIN]: (1348/1600): reward: 12.31752672791481, rates: 12.317526709078434, loss: 0.5962838232517242, rho: 0.4000000000000001
[TRAIN]: (1349/1600): reward: 12.375030040740967, rates: 13.375030002789655, loss: 0.749264870584011, rho: 0.4000000000000001
[TRAIN]: (1350/1600): reward: 13.480468094348907, rates: 13.4804679199529, loss: 0.5317382499575615, rho: 0.4000000000000001
[TRAIN]: (1351/1600): reward: 12.665361493825912, rates: 12.665361347374088, loss: 0.6478820517659187, rho: 0.4000000000000001
[TRAIN]: (1352/1600): reward: 12.536501049995422, rates: 12.536501161592904, loss: 0.6444053903222084, rho: 0.4000000000000001
[TRAIN]: (1353/1600): reward: 13.883338123559952, rates: 13.883338158224692, loss: 0.5731822326779366, rho: 0.4000000000000001
[TRAIN]: (1354/1600): reward: 12.707760751247406, rates: 12.707760853080906, loss: 0.6755307048559189, rho: 0.4000000000000001
[TRAIN]: (1355/1600): reward: 11.504246577620506, rates: 11.504246392294318, loss: 0.6335427716374398, rho: 0.4000000000000001
[TRAIN]: (1356/1600): reward: 12.539097785949707, rates: 12.539097701054253, loss: 0.5708492755889892, rho: 0.4000000000000001
[TRAIN]: (1357/1600): reward: 14.441087871789932, rates: 14.441087682989364, loss: 0.6967868328094482, rho: 0.4000000000000001
[TRAIN]: (1358/1600): reward: 8.645653948187828, rates: 11.645654030367606, loss: 0.5482132874429226, rho: 0.4000000000000001
[TRAIN]: (1359/1600): reward: 13.56531186401844, rates: 13.565312010189116, loss: 0.686627273261547, rho: 0.4000000000000001
[TRAIN]: (1360/1600): reward: 12.769670814275742, rates: 12.769670770632596, loss: 0.5777127712965011, rho: 0.4000000000000001
[TRAIN]: (1361/1600): reward: -2.4717825651168823, rates: 12.528217378980735, loss: 0.684633532166481, rho: 0.4000000000000001
[TRAIN]: (1362/1600): reward: 13.044077172875404, rates: 13.044076967634988, loss: 0.81918133944273, rho: 0.4000000000000001
[TRAIN]: (1363/1600): reward: 12.785200446844101, rates: 12.785200452818797, loss: 0.6576617985963822, rho: 0.4000000000000001
[TRAIN]: (1364/1600): reward: 14.52045801281929, rates: 14.52045791275985, loss: 0.6265326023101807, rho: 0.4000000000000001
[TRAIN]: (1365/1600): reward: 10.502224639058113, rates: 12.502224532206364, loss: 0.6815153896808624, rho: 0.4000000000000001
[TRAIN]: (1366/1600): reward: 12.95893831551075, rates: 12.958938264980736, loss: 0.639994566142559, rho: 0.4000000000000001
[TRAIN]: (1367/1600): reward: 11.290799140930176, rates: 11.290799043824757, loss: 0.6068645626306534, rho: 0.4000000000000001
[TRAIN]: (1368/1600): reward: 12.866449862718582, rates: 12.866449915851792, loss: 0.6997579604387283, rho: 0.4000000000000001
[TRAIN]: (1369/1600): reward: 13.337779760360718, rates: 13.337779624369036, loss: 0.6832734763622283, rho: 0.4000000000000001
[TRAIN]: (1370/1600): reward: 13.532035507261753, rates: 13.532035538906433, loss: 0.6025820314884186, rho: 0.4000000000000001
[TRAIN]: (1371/1600): reward: 13.766508936882019, rates: 13.766508845496688, loss: 0.6579325318336486, rho: 0.4000000000000001
[TRAIN]: (1372/1600): reward: 9.491064444184303, rates: 14.491064434701983, loss: 0.5889112919569015, rho: 0.4000000000000001
[TRAIN]: (1373/1600): reward: 12.303807646036148, rates: 12.303807707717684, loss: 0.5900485575199127, rho: 0.4000000000000001
[TRAIN]: (1374/1600): reward: 11.815233543515205, rates: 11.81523356752675, loss: 0.6659855201840401, rho: 0.4000000000000001
[TRAIN]: (1375/1600): reward: 7.04478794336319, rates: 14.044788018920206, loss: 0.5715179920196534, rho: 0.4000000000000001
[TRAIN]: (1376/1600): reward: 12.14168256521225, rates: 12.141682618972366, loss: 0.577227957546711, rho: 0.4000000000000001
[TRAIN]: (1377/1600): reward: 11.847498208284378, rates: 12.847498185558056, loss: 0.6648460417985916, rho: 0.4000000000000001
[TRAIN]: (1378/1600): reward: 12.79695948958397, rates: 12.796959691919415, loss: 0.6848710924386978, rho: 0.4000000000000001
[TRAIN]: (1379/1600): reward: 11.22110041975975, rates: 11.22110041803881, loss: 0.5908304855227471, rho: 0.4000000000000001
[TRAIN]: (1380/1600): reward: 13.066579818725586, rates: 13.066579617568978, loss: 0.5828858584165573, rho: 0.4000000000000001
[TRAIN]: (1381/1600): reward: 12.65737397968769, rates: 12.657374059960299, loss: 0.6387802675366402, rho: 0.4000000000000001
[TRAIN]: (1382/1600): reward: 13.07143023610115, rates: 13.071430140010673, loss: 0.5760327465832233, rho: 0.4000000000000001
[TRAIN]: (1383/1600): reward: 12.194371670484543, rates: 12.194371711399343, loss: 0.5768822848796844, rho: 0.4000000000000001
[TRAIN]: (1384/1600): reward: 4.551448225975037, rates: 11.55144829135155, loss: 0.6150932848453522, rho: 0.4000000000000001
[TRAIN]: (1385/1600): reward: 13.070377916097641, rates: 13.070377819219129, loss: 0.5899219766259194, rho: 0.4000000000000001
[TRAIN]: (1386/1600): reward: 11.807869523763657, rates: 12.807869392098095, loss: 0.5957487635314465, rho: 0.4000000000000001
[TRAIN]: (1387/1600): reward: 8.426556311547756, rates: 13.426556255353491, loss: 0.6821119278669358, rho: 0.4000000000000001
[TRAIN]: (1388/1600): reward: 10.114829167723656, rates: 10.114829151299691, loss: 0.717974279820919, rho: 0.4000000000000001
[TRAIN]: (1389/1600): reward: 15.435472339391708, rates: 15.435472305159092, loss: 0.6296696789562702, rho: 0.4000000000000001
[TRAIN]: (1390/1600): reward: 11.968217432498932, rates: 11.968217303305442, loss: 0.6258957058191299, rho: 0.4000000000000001
[TRAIN]: (1391/1600): reward: 12.259913295507431, rates: 12.259913310492731, loss: 0.6466576874256134, rho: 0.4000000000000001
[TRAIN]: (1392/1600): reward: 12.546019673347473, rates: 12.546019691763176, loss: 0.603889337182045, rho: 0.4000000000000001
[TRAIN]: (1393/1600): reward: 13.536808997392654, rates: 13.536808991494677, loss: 0.604319216310978, rho: 0.4000000000000001
[TRAIN]: (1394/1600): reward: 11.978042125701904, rates: 12.97804219275127, loss: 0.651406267285347, rho: 0.4000000000000001
[TRAIN]: (1395/1600): reward: 11.440311133861542, rates: 11.440311248491065, loss: 0.5144817188382149, rho: 0.4000000000000001
[TRAIN]: (1396/1600): reward: 12.618096202611923, rates: 12.618096165060049, loss: 0.6613896399736404, rho: 0.4000000000000001
[TRAIN]: (1397/1600): reward: 14.059102937579155, rates: 14.059102944593878, loss: 0.5607663378119468, rho: 0.4000000000000001
[TRAIN]: (1398/1600): reward: 13.597632378339767, rates: 15.597632302302342, loss: 0.6216511130332947, rho: 0.4000000000000001
[TRAIN]: (1399/1600): reward: 7.879163146018982, rates: 12.879162987736263, loss: 0.565805071592331, rho: 0.4000000000000001
[TRAIN]: (1400/1600): reward: 11.971806108951569, rates: 11.971806050767775, loss: 0.5203266635537147, rho: 0.4000000000000001
[TRAIN]: (1401/1600): reward: 11.752256870269775, rates: 12.752256767688158, loss: 0.6297792866826057, rho: 0.4000000000000001
[TRAIN]: (1402/1600): reward: 11.777849316596985, rates: 11.777849178302745, loss: 0.6891888245940209, rho: 0.4000000000000001
[TRAIN]: (1403/1600): reward: 11.970931008458138, rates: 11.970931217644639, loss: 0.6218010053038597, rho: 0.4000000000000001
[TRAIN]: (1404/1600): reward: 1.2939358949661255, rates: 9.293936018358584, loss: 0.5940774507820606, rho: 0.4000000000000001
[TRAIN]: (1405/1600): reward: 12.955098286271095, rates: 12.955098286619307, loss: 0.6236186280846596, rho: 0.4000000000000001
[TRAIN]: (1406/1600): reward: 13.328203901648521, rates: 13.328204033842907, loss: 0.6223109930753707, rho: 0.4000000000000001
[TRAIN]: (1407/1600): reward: 13.197087079286575, rates: 13.197087174033173, loss: 0.6386724099516868, rho: 0.4000000000000001
[TRAIN]: (1408/1600): reward: 12.908950328826904, rates: 12.908950219066966, loss: 0.7856920301914215, rho: 0.4000000000000001
[TRAIN]: (1409/1600): reward: 14.948767215013504, rates: 14.948767205631935, loss: 0.6083002984523773, rho: 0.4000000000000001
[TRAIN]: (1410/1600): reward: 10.658995896577835, rates: 11.658995949416715, loss: 0.6765981137752533, rho: 0.4000000000000001
[TRAIN]: (1411/1600): reward: 6.358898937702179, rates: 11.358898886300906, loss: 0.6572868689894676, rho: 0.4000000000000001
[TRAIN]: (1412/1600): reward: -6.894413992762566, rates: 9.105585832635764, loss: 0.6650738805532456, rho: 0.4000000000000001
[TRAIN]: (1413/1600): reward: 10.802216425538063, rates: 10.802216320869801, loss: 0.6734750881791115, rho: 0.4000000000000001
[TRAIN]: (1414/1600): reward: 13.578776597976685, rates: 13.578776503604448, loss: 0.674417319893837, rho: 0.4000000000000001
[TRAIN]: (1415/1600): reward: 13.089304834604263, rates: 14.089305052268902, loss: 0.5162044949829578, rho: 0.4000000000000001
[TRAIN]: (1416/1600): reward: 4.618808671832085, rates: 9.61880856295084, loss: 0.6716396480798721, rho: 0.4000000000000001
[TRAIN]: (1417/1600): reward: 13.10871759057045, rates: 14.108717581766797, loss: 0.5890705443918705, rho: 0.4000000000000001
[TRAIN]: (1418/1600): reward: 12.424609646201134, rates: 12.42460980936161, loss: 0.610657274723053, rho: 0.4000000000000001
[TRAIN]: (1419/1600): reward: 9.989415645599365, rates: 9.98941556749171, loss: 0.7118193536996842, rho: 0.4000000000000001
[TRAIN]: (1420/1600): reward: 9.145902577787638, rates: 13.145902652228491, loss: 0.6625287353992462, rho: 0.4000000000000001
[TRAIN]: (1421/1600): reward: 1.0788146555423737, rates: 11.078814706751377, loss: 0.621341323852539, rho: 0.4000000000000001
[TRAIN]: (1422/1600): reward: 11.40225550532341, rates: 11.402255420628483, loss: 0.6331474587321282, rho: 0.4000000000000001
[TRAIN]: (1423/1600): reward: 9.817706778645515, rates: 9.81770676347984, loss: 0.6016205340623856, rho: 0.4000000000000001
[TRAIN]: (1424/1600): reward: 13.986792355775833, rates: 13.986792409557673, loss: 0.5006157353520393, rho: 0.4000000000000001
[TRAIN]: (1425/1600): reward: 10.220461159944534, rates: 12.220461170747125, loss: 0.5753837198019027, rho: 0.4000000000000001
[TRAIN]: (1426/1600): reward: 13.57750254869461, rates: 13.577502602140598, loss: 0.6352707207202911, rho: 0.4000000000000001
[TRAIN]: (1427/1600): reward: 11.798513144254684, rates: 11.798513185928545, loss: 0.5738116472959518, rho: 0.4000000000000001
[TRAIN]: (1428/1600): reward: 7.6968240439891815, rates: 12.696824000197555, loss: 0.6663617812097072, rho: 0.4000000000000001
[TRAIN]: (1429/1600): reward: 11.25284543633461, rates: 11.252845421240991, loss: 0.5728974759578704, rho: 0.4000000000000001
[TRAIN]: (1430/1600): reward: 12.198603510856628, rates: 12.19860346082364, loss: 0.5480312734842301, rho: 0.4000000000000001
[TRAIN]: (1431/1600): reward: 14.760590970516205, rates: 14.760590968606072, loss: 0.5859652571380138, rho: 0.4000000000000001
[TRAIN]: (1432/1600): reward: 13.465574502944946, rates: 13.465574457059837, loss: 0.643160755187273, rho: 0.4000000000000001
[TRAIN]: (1433/1600): reward: 9.23748305439949, rates: 12.237483047818962, loss: 0.6269611604511738, rho: 0.4000000000000001
[TRAIN]: (1434/1600): reward: 14.896469384431839, rates: 14.896469342591205, loss: 0.7075207725167274, rho: 0.4000000000000001
[TRAIN]: (1435/1600): reward: 12.715763539075851, rates: 12.71576356991481, loss: 0.6054204881191254, rho: 0.4000000000000001
