[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1): action: 26, observation: (1, 0, 0.0, 0.2511487728551902, 0.71487189149458, 1.298611360039865, 7.480219882041653, 12.042771878799476, 7.711449370178768, 6.8030287387516815, 0.7450134115475262, 18.29698426938661), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 252, observation: (0, 0.1756771192798754, 0.4506771192798754, 0.7009114370016277, 0.8033921621581787, 4.936291668079194, 3.5151732581645625, 2.1045711297206444, 19.785348270685855, 0.5662991406560948, 13.77942591927733, 2.467439639494459), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 186, observation: (0, 3.6407554527770656, 0.5, 0.5234978096722773, 0.04329656880742805, 0.3977271452739973, 5.548401026565401, 2.981539313867254, 6.853466218096221, 22.110591582817733, 20.15262456843558, 17.44914173046987), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 14, observation: (0, 3.8222005044832574, 0.5, 0.9765524485185417, 0.04972150525505281, 1.0180271634227573, 18.376486895630183, 8.170490892788942, 0.3142806803615332, 1.2534002030616964, 7.60150839418256, 0.032801075954394646), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 19, observation: (0, 2.6862893887589627, 0.5, 0.9139245938004844, 0.3928698392453005, 6.187878801135369, 1.4798397810418291, 29.000447419918967, 5.786891476583986, 2.9950563874884035, 2.38160150016344, 4.751799052138323), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 15, observation: (0, 0.9258261041630798, 0.5, 0.41959113042180507, 0.1476220721994631, 1.3151389752566343, 5.297016192977902, 37.05362014155362, 11.011196971596169, 12.942120050201973, 10.805160472643422, 0.10864816459210404), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 2, observation: (0, 1.804669464153792, 0.5, 0.24445319452226055, 0.5247433685709155, 14.572283680123135, 6.5792356774722816, 2.899732059294848, 5.7229355091221565, 7.5254641313644965, 15.20023594594747, 9.05769439825301), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 233, observation: (0, 0.11352877196609286, 0.2385287719660929, 0.7354591718634753, 0.20474083165411538, 6.14291572571026, 9.331356021751162, 12.741638650400876, 0.2955112228334624, 8.077108506903816, 1.6146435051351844, 1.108212380581042), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22): action: 248, observation: (0, 0.47308925451552536, 0.22411802648161833, 0.2823804114472267, 0.015678529618261994, 6.083029023659831, 3.437851114501587, 2.2554152806284713, 8.001683147464254, 0.24294478700562785, 2.0185297059592995, 8.64640075900646), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (22/2000): reward: -17.588639821857214, rho: 0.4000000000000001, rates: 0.0205680089071393
[TRAIN]: (23): action: 255, observation: (1, 0, 0.0, 0.18811247549473276, 0.8328066698939177, 37.070241701835286, 3.7173583517465825, 1.9246137001779644, 12.921778487390522, 22.440554769031248, 1.3468446415635023, 7.0584697992921), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 40, observation: (1, 2.1976309958558975, 0.5, 0.03397287980374841, 0.6386776640133067, 12.703279903122288, 8.707489253883223, 1.1704482014009134, 4.058434566011752, 6.055065806650223, 3.201559643527241, 1.0834659010177252), rho: 0.4, reward: 0.2977239191532135 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 84, observation: (1, 0.44256019719610457, 0.5, 0.994852872578458, 0.5755896657431386, 6.858263895778068, 15.751987577879824, 14.79456309100291, 6.537957033119581, 11.492778085143524, 2.345597652840474, 11.818375815753999), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 121, observation: (1, 2.457040807566218, 0.5, 0.534671652160984, 0.9918132040069437, 11.642149560768676, 2.4869329007588235, 1.9566109183103428, 30.59973541781226, 4.617440100530671, 5.125955101989533, 0.7367825382952469), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 128, observation: (1, 0.4076460247503805, 0.5, 0.07589980256569562, 0.12097766021860656, 32.23276430605304, 5.917654154056668, 22.512967594435544, 22.352711723213837, 9.304510868177802, 11.843096496775523, 8.573243713744015), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 132, observation: (1, 0.06568317168353464, 0.021933171683534702, 0.4644130848283061, 0.7091084544064301, 17.198115740913163, 3.514494531149535, 2.0824348261019203, 12.983095460739618, 10.695077150731647, 0.9643100920281604, 3.419406036357236), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 62, observation: (1, 0.9913568832795608, 0.5, 0.6228795570740405, 0.8256363562599742, 12.81644972086206, 26.16547131552515, 0.11721158204933732, 2.007184286745469, 1.9890285261192406, 9.046069216734109, 1.6380527048307418), rho: 0.4, reward: 1.0051219463348389 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 132, observation: (1, 0.5522339211401041, 0.5, 0.4991737397010443, 0.9197160779470542, 15.379746263899985, 16.457097389491953, 21.316090977515177, 7.636814604986359, 3.859559975283788, 0.20525836889052299, 10.873133588392514), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 151, observation: (1, 3.771108916237532, 0.5, 0.49745007419060594, 0.5753908677089807, 1.3812994368686442, 12.82336639077675, 26.417176321081502, 4.133683725311837, 10.591438843092147, 12.806069714577141, 36.79309364289513), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 111, observation: (1, 7.7847289724441096, 0.5, 0.3957269989989276, 0.11543462682000671, 7.529387252977163, 1.7513418238753968, 4.740402502449487, 6.000988209078804, 0.2132172862875388, 9.981373749028856, 13.901835956332034), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 128, observation: (0, 0.08621046534029608, 0.1924604653402961, 0.6937257674422671, 0.2365350509703188, 11.596963770467879, 11.785927989256322, 3.9721165174706305, 7.673503408482535, 0.9398476473425234, 15.474613859183728, 10.030434858239792), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 9, observation: (0, 3.9831726159751053, 0.5, 0.9412496512225664, 0.29275275134165146, 7.599107587317607, 19.4784738574912, 10.566310817308466, 12.537874888739072, 15.005373450267854, 10.406945876065901, 2.062232292233432), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 217, observation: (0, 3.680844588687701, 0.5, 0.6042373705684876, 0.1579704022255468, 16.26222069484601, 9.769342146791905, 11.409557455839344, 11.833351859145731, 9.314216240130476, 33.34015364663326, 2.2942660202197764), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 237, observation: (0, 7.431386403350916, 0.5, 0.7354568759858737, 0.5877655355891982, 1.2085825014840033, 34.398112175103456, 20.376569276922694, 9.478546712079506, 2.4070996677289136, 15.129909633086722, 30.90328118048199), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 21, observation: (0, 4.198685225686718, 0.5, 0.30667334967545357, 0.49815330776489763, 5.276123488548434, 3.1392162279652664, 0.27456946317111974, 2.9790235462287966, 11.962729672278769, 9.13623214851934, 15.877823613588092), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 26, observation: (0, 0.15760302790128813, 0.05760302790128813, 0.6843147594708627, 0.5658686503456948, 8.30216796785737, 8.223606149828173, 2.6895838088815727, 4.97119166992926, 13.447441129491864, 11.630533697754244, 22.13865675212423), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 26, observation: (0, 2.945773574508399, 0.5, 0.9412605529718255, 0.44537440266487993, 30.085868153503142, 34.11321716596787, 2.9252713801593027, 5.097574801778833, 0.46734640804614414, 3.7800719239877676, 3.2974013088263394), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 84, observation: (0, 1.2875504802382527, 0.5, 0.5423942266823095, 0.025062786955627137, 0.21782390263428916, 14.426374771337953, 5.562772517267741, 3.6549719646655046, 3.4217271591624465, 6.322163500860967, 16.798987903317844), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 239, observation: (0, 1.2877508446608277, 0.5, 0.7264049011577322, 0.4034476657069104, 14.189691162226852, 12.277382425334958, 1.6001420371679262, 1.5941959485077475, 9.399288520360958, 7.558442874215156, 13.578683701443763), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23): action: 239, observation: (0, 2.019348791313942, 0.5, 0.05008754221637113, 0.3841123864586947, 36.09357106459244, 2.8551631005501243, 15.997572524172208, 27.596560127272028, 13.874363245690404, 3.834431893446987, 4.143246930342431), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (23/2000): reward: -16.697154134511948, rho: 0.4000000000000001, rates: 0.06514229327440262
[TRAIN]: (24): action: 180, observation: (1, 0, 0.0, 0.32744385443154156, 0.27908521856442525, 0.47622817921786587, 9.561813397174975, 9.699326555120436, 2.9591678971386837, 10.711109814550133, 26.06404513489947, 0.5689759519393914), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 175, observation: (1, 0.07577937271552536, -0.5242206272844746, 0.26521036862544545, 0.6493573439448127, 0.5254515948540526, 9.125548194359673, 5.090086945709854, 23.87579597572997, 16.13563992943945, 10.318467864283669, 28.087145350964526), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 140, observation: (1, 6.574597769669663, 0.5, 0.8310029068033697, 0.7088977433265858, 13.384545604726819, 22.839393347891715, 37.90429251943837, 0.38074864534686514, 4.564682502463634, 16.52693830598765, 4.639589617989364), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 84, observation: (1, 1.2266381555144092, 0.5, 0.5787715057012646, 0.1744611955684623, 18.23385254756959, 12.043806349675663, 0.7045311309825488, 9.076325507675016, 1.3395792858676623, 14.530224777895192, 1.56377174570768), rho: 0.4, reward: 1.529880166053772 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 206, observation: (1, 0.0009352734404171948, 0.46343527344041724, 0.15276889512795067, 0.9400941235332891, 1.5068313506770494, 0.8519050710125896, 22.977620579933273, 18.27695563398034, 5.784478389496719, 10.314276684755379, 3.477890975868707), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 34, observation: (1, 1.272595352839592, 0.5, 0.8692210932352304, 0.20875310074966613, 10.54041814741251, 5.602049678136377, 20.692801645640245, 1.0814962229474814, 0.5640800401365491, 0.8943613209483837, 16.049740988274838), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 45, observation: (1, 0.045831528574514446, 0.28333152857451444, 0.3210673350056018, 0.09492608117390244, 7.926631081362613, 2.4054757162358325, 1.460934486193226, 3.451563444689558, 26.8265436197919, 15.32892997456683, 2.1414493458174784), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 209, observation: (1, 0.11995959642015475, 0.04704112499466917, 0.8218761421171341, 0.5964218819335574, 4.81946319387032, 11.975148597101837, 0.5191554829863496, 14.303803563297892, 6.807886241530749, 11.689110560726622, 8.992821144060422), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 212, observation: (1, 2.050593699976398, 0.5, 0.7545193480604091, 0.8189555088051491, 3.711063896716839, 4.15899064417486, 0.5446544838323105, 6.714256077389155, 9.300211263794253, 21.452249895707673, 24.221268879213504), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 197, observation: (1, 7.254307233344462, 0.5, 0.540554338453008, 0.9040959748592597, 4.118854197960088, 2.585295499657489, 23.792297518256447, 9.252611123595354, 1.4000332279940686, 2.7814845258297787, 28.306710384869046), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 11, observation: (0, 9.221556820106784, 0.5, 0.5961099231275419, 0.9991336284274048, 16.024133849250312, 22.238671184707734, 4.6796072616162885, 0.36110893088954865, 3.7919564018164036, 8.36143477491779, 9.72326509714115), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 233, observation: (0, 1.9426279861910138, 0.5, 0.6088819227417107, 0.8308340201025517, 21.79039807239075, 4.623515835193359, 32.01436495530613, 8.476538310275998, 6.336909820912139, 16.712312438387748, 1.0535542420157074), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 23, observation: (0, 3.786234519334952, 0.5, 0.8538828412851127, 0.8544000434321124, 6.938261050620533, 28.615986792234796, 36.796460902152084, 12.126830410293298, 9.939528470033034, 14.628406272530885, 4.253197104883804), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 194, observation: (0, 4.5731955500448676, 0.5, 0.8954961321089729, 0.21970000340035845, 17.278197163232196, 4.104718200343017, 4.509145467779865, 24.48654009908784, 5.239987713743979, 9.634466212569237, 5.910956596967221), rho: 0.4, reward: 5.447600841522217 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 64, observation: (0, 3.173769119915108, 0.5, 0.004622212378138535, 0.42574494564137355, 20.558145115435316, 17.60249657021381, 3.1251291332267876, 0.2573634941453455, 18.369900419487465, 1.7343834691829474, 23.327349499533128), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 93, observation: (0, 0.12426312465829986, 0.3617631246582999, 0.5891026675498177, 0.18649692832111864, 2.557488494634784, 3.2033941475509744, 3.418983967176464, 10.732517638965742, 4.853748418002585, 8.262987593624354, 2.852580037237728), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 153, observation: (0, 1.912690321481199, 0.5, 0.055305435817628035, 0.44456935554164734, 4.866181342589597, 3.4049601265460874, 0.20282389754389213, 3.918373686114089, 3.403983416486195, 9.418731412232487, 6.288330619598515), rho: 0.4, reward: 4.951986312866211 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 22, observation: (0, 0.025855751213329437, 0.4883557512133294, 0.6329031592327582, 0.3479455638896437, 13.275541691481541, 7.819134800044159, 2.850095150430959, 5.309959744817415, 6.095356532716167, 31.115743411557617, 37.921378290688885), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 186, observation: (0, 7.1786647856782055, 0.5, 0.4248724954059244, 0.6829179437020008, 0.051785473570684644, 11.285261524178612, 11.387881721746611, 21.34088418527498, 31.334289573822755, 22.167570920826456, 15.57887537644813), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24): action: 36, observation: (0, 3.4318989855219026, 0.5, 0.8000431788981336, 0.22815557177807688, 13.607506694473281, 1.9421706739401938, 0.5079930753689961, 10.99360944527201, 1.239442392200807, 3.2528106269888757, 13.515781239458553), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (24/2000): reward: -5.0705326795578, rho: 0.4000000000000001, rates: 0.59647336602211
[TRAIN]: (25): action: 133, observation: (1, 0, 0.0, 0.4493743847594973, 0.7433062741148334, 2.4386111902742913, 14.401528023646817, 22.966909995692273, 7.489197540688051, 4.056571183857962, 8.162963590121038, 16.37498542766156), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 7, observation: (1, 4.470137696185077, 0.5, 0.8164775680476747, 0.1198150536464686, 2.206894545111306, 7.402675710057931, 10.520210193851998, 5.390780167514819, 34.40833156226296, 1.3777760809562933, 1.5213281456080048), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 134, observation: (1, 0.08570315160014337, 0.17320315160014343, 0.2591824261712131, 0.8019721486434822, 20.68275243866517, 4.428999916778222, 15.994992418681207, 10.34095237820491, 5.48643111023611, 15.148380201882643, 1.959037894331051), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 92, observation: (1, 0.6433798398543324, 0.3478329914544759, 0.8106661380276673, 0.16581375618735195, 14.874288340451265, 32.62436917739746, 6.31498619292162, 8.821233691424819, 4.814475118371895, 1.4976678014842912, 5.237530790740868), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 11, observation: (1, 0.12197954571488967, -0.05518746283063447, 0.38943334405961805, 0.5850209824148953, 21.248784734309034, 13.680084623961475, 9.840860805767184, 3.616457579475452, 24.576405675960356, 1.1424359582429549, 1.9978781715785452), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 116, observation: (1, 0.5851451890033389, 0.39870772617270445, 0.2052361273208596, 0.40581455206992534, 1.3923195342735486, 2.536400070327676, 4.7204745420643865, 16.730851878779962, 0.2895660592592548, 6.7921142186412755, 6.101189887898978), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 12, observation: (1, 0.9695056766785899, 0.5, 0.6488284444391258, 0.3453488434531913, 35.74905834334138, 66.99418138131375, 29.665497739618324, 4.598222174367758, 21.651224812720635, 14.772372187612373, 29.523324199626767), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 254, observation: (1, 0.13765419328962575, 0.11265419328962578, 0.5958557806076922, 0.7554708280285573, 12.288244124754009, 3.7763749474283466, 1.2890269882519108, 23.575576923445134, 1.0067569827072256, 3.6982174691139154, 11.312384682781463), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 90, observation: (1, 3.1278760369434058, 0.5, 0.01911404334566691, 0.5549431886650203, 1.502887309956564, 0.6088197561213271, 14.170259015126836, 22.43885729623049, 8.502707710950116, 7.233414883567858, 6.90584811781691), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 7, observation: (1, 1.5509560657934955, 0.5, 0.0022651284458652388, 0.8842170441033084, 9.12420565608198, 3.5263534926134197, 6.9305639057755775, 1.775314429223199, 3.6750500408621782, 8.880553283043236, 9.101457916223833), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 246, observation: (0, 2.9350354594183514, 0.5, 0.06534787916904417, 0.563318665987607, 14.470119386626818, 26.00603011276146, 18.379133620813263, 1.9508652331043121, 26.917855060529988, 28.502282677910888, 32.01501032976264), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 152, observation: (0, 0.19185209764284095, 0.41060209764284095, 0.5987345113391908, 0.7622004193264509, 2.6487614114426954, 14.459583375140603, 2.7160848678840783, 17.280771688376507, 5.535975091799624, 2.1795417983021457, 2.7360903152144225), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 92, observation: (0, 0.5304040628650374, 0.5, 0.08075964267192715, 0.7213869984387286, 10.445695619254728, 2.9705478602251785, 5.481609097699506, 19.274376733031865, 1.096200330043782, 19.74890632590122, 1.59447670740504), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25): action: 222, observation: (0, 0.18531236716607977, 0.16031236716607977, 0.17676013906960164, 0.7882078667152377, 5.745757911872243, 1.3616525929311618, 8.551049605366138, 1.709748936733047, 30.179623489173828, 6.729770708146487, 2.434061497554972), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
