[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66, [(0.0, 0.09375, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.09375, 0.4), (1.0, 0.59375, 0.4), (0.0, 0.46875, 0.4), (0.0, 0.5625, 0.4), (0.0, 0.28125, 0.4), (1.0, 0.6875, 0.4), (0.0, 0.375, 0.4), (0.0, 0.1875, 0.4), (1.0, 0.0625, 0.4), (1.0, 0.5, 0.4), (0.0, 0.4375, 0.4), (1.0, 0.0, 0.4), (0.0, 0.25, 0.4), (1.0, 0.96875, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.25, 0.4), (0.0, 0.125, 0.4), (0.0, 0.65625, 0.4), (1.0, 0.8125, 0.4), (1.0, 0.34375, 0.4), (0.0, 0.0, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.96875, 0.4), (1.0, 0.78125, 0.4), (0.0, 0.15625, 0.4), (1.0, 0.71875, 0.4), (0.0, 0.9375, 0.4), (1.0, 0.375, 0.4), (1.0, 0.40625, 0.4), (0.0, 0.75, 0.4), (0.0, 0.625, 0.4), (0.0, 0.90625, 0.4), (1.0, 0.75, 0.4), (0.0, 0.03125, 0.4), (1.0, 0.53125, 0.4), (0.0, 0.53125, 0.4), (1.0, 0.46875, 0.4), (0.0, 0.875, 0.4), (1.0, 0.03125, 0.4), (1.0, 0.90625, 0.4), (0.0, 1.0, 0.4), (0.0, 0.78125, 0.4), (1.0, 0.21875, 0.4), (0.0, 0.84375, 0.4), (1.0, 0.84375, 0.4), (1.0, 0.3125, 0.4), (1.0, 0.125, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.875, 0.4), (0.0, 0.40625, 0.4), (1.0, 0.15625, 0.4), (0.0, 0.5, 0.4), (0.0, 0.59375, 0.4), (1.0, 0.65625, 0.4), (1.0, 0.28125, 0.4), (1.0, 0.5625, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.9375, 0.4), (1.0, 0.625, 0.4), (0.0, 0.71875, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.34375, 0.4), (0.0, 0.21875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 75
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -57.0, rates: 0, loss: 0, rho: 0.4000000000000001
[TRAIN]: (1215/1600): reward: 10.955520033836365, rates: 10.955520054149021, loss: 0.7284263506531715, rho: 0.4000000000000001
[TRAIN]: (1216/1600): reward: 13.097497433423996, rates: 13.09749763917584, loss: 0.7555523663759232, rho: 0.4000000000000001
[TRAIN]: (1217/1600): reward: 12.672561883926392, rates: 12.672561982615468, loss: 0.611723019182682, rho: 0.4000000000000001
[TRAIN]: (1218/1600): reward: 12.41593798995018, rates: 13.415937962170787, loss: 0.7269483849406242, rho: 0.4000000000000001
[TRAIN]: (1219/1600): reward: 11.967941462993622, rates: 12.967941342796385, loss: 0.7668171763420105, rho: 0.4000000000000001
[TRAIN]: (1220/1600): reward: 12.350476279854774, rates: 12.350476191019618, loss: 0.5997705832123756, rho: 0.4000000000000001
[TRAIN]: (1221/1600): reward: 14.195226937532425, rates: 14.195226887326506, loss: 0.7014139272272587, rho: 0.4000000000000001
[TRAIN]: (1222/1600): reward: 11.51755565404892, rates: 12.517555625941023, loss: 0.7222257420420647, rho: 0.4000000000000001
[TRAIN]: (1223/1600): reward: 9.063588917255402, rates: 12.063589077524064, loss: 0.7126366704702377, rho: 0.4000000000000001
[TRAIN]: (1224/1600): reward: 9.206055000424385, rates: 12.206054848843031, loss: 0.6140882968902588, rho: 0.4000000000000001
[TRAIN]: (1225/1600): reward: 11.35428974032402, rates: 12.354289722446058, loss: 0.6283912234008312, rho: 0.4000000000000001
[TRAIN]: (1226/1600): reward: 11.2814050167799, rates: 11.281405067976724, loss: 0.7089929774403572, rho: 0.4000000000000001
[TRAIN]: (1227/1600): reward: 9.7362060546875, rates: 12.736206102628397, loss: 0.711168585717678, rho: 0.4000000000000001
[TRAIN]: (1228/1600): reward: 13.994160413742065, rates: 13.9941603470592, loss: 0.7405534207820892, rho: 0.4000000000000001
[TRAIN]: (1229/1600): reward: 10.85349178314209, rates: 10.85349169182756, loss: 0.702212505042553, rho: 0.4000000000000001
[TRAIN]: (1230/1600): reward: 12.617043554782867, rates: 12.617043700335447, loss: 0.6002394951879978, rho: 0.4000000000000001
[TRAIN]: (1231/1600): reward: 11.929806381464005, rates: 12.9298065643398, loss: 0.6763879880309105, rho: 0.4000000000000001
[TRAIN]: (1232/1600): reward: 13.121133536100388, rates: 13.121133580046608, loss: 0.7155201643705368, rho: 0.4000000000000001
[TRAIN]: (1233/1600): reward: 10.001030325889587, rates: 10.001030376937994, loss: 0.7085228770971298, rho: 0.4000000000000001
[TRAIN]: (1234/1600): reward: 5.712121024727821, rates: 10.712120949587096, loss: 0.7208622515201568, rho: 0.4000000000000001
[TRAIN]: (1235/1600): reward: -0.6222665309906006, rates: 11.37773343004135, loss: 0.6498689711093902, rho: 0.4000000000000001
[TRAIN]: (1236/1600): reward: 10.992446452379227, rates: 10.992446494773276, loss: 0.7990083068609237, rho: 0.4000000000000001
[TRAIN]: (1237/1600): reward: 12.75852145254612, rates: 12.75852161751002, loss: 0.6798723638057709, rho: 0.4000000000000001
[TRAIN]: (1238/1600): reward: 12.188473656773567, rates: 12.18847362352703, loss: 0.6884557902812958, rho: 0.4000000000000001
[TRAIN]: (1239/1600): reward: 10.140407145023346, rates: 10.140407178378377, loss: 0.6553690701723098, rho: 0.4000000000000001
[TRAIN]: (1240/1600): reward: 13.39578452706337, rates: 13.395784585345467, loss: 0.6919079691171646, rho: 0.4000000000000001
[TRAIN]: (1241/1600): reward: 9.300700679421425, rates: 11.300700712387624, loss: 0.6100414857268334, rho: 0.4000000000000001
[TRAIN]: (1242/1600): reward: 0.8223266154527664, rates: 10.822326667614554, loss: 0.6555440559983253, rho: 0.4000000000000001
[TRAIN]: (1243/1600): reward: 13.23178568482399, rates: 13.231785657400234, loss: 0.7491014957427978, rho: 0.4000000000000001
[TRAIN]: (1244/1600): reward: 12.977087765932083, rates: 12.977087760479696, loss: 0.6855881810188293, rho: 0.4000000000000001
[TRAIN]: (1245/1600): reward: 13.078945010900497, rates: 13.07894484407711, loss: 0.6635158061981201, rho: 0.4000000000000001
[TRAIN]: (1246/1600): reward: 11.457195669412613, rates: 13.457195793104443, loss: 0.7068928934633731, rho: 0.4000000000000001
[TRAIN]: (1247/1600): reward: -1.836239755153656, rates: 8.16376019371071, loss: 0.699418929964304, rho: 0.4000000000000001
[TRAIN]: (1248/1600): reward: 11.30040830373764, rates: 11.300408368529599, loss: 0.7564125686883927, rho: 0.4000000000000001
[TRAIN]: (1249/1600): reward: 13.09125691652298, rates: 13.091256689987183, loss: 0.6497492142021656, rho: 0.4000000000000001
[TRAIN]: (1250/1600): reward: 11.594673693180084, rates: 11.594673637764878, loss: 0.6413058519363404, rho: 0.4000000000000001
[TRAIN]: (1251/1600): reward: 12.075052738189697, rates: 12.075052833012732, loss: 0.6755533799529075, rho: 0.4000000000000001
[TRAIN]: (1252/1600): reward: 13.977467507123947, rates: 13.977467420312594, loss: 0.711406484246254, rho: 0.4000000000000001
[TRAIN]: (1253/1600): reward: -8.085535041987896, rates: 6.914464928018436, loss: 0.6640703022480011, rho: 0.4000000000000001
[TRAIN]: (1254/1600): reward: -0.84322689473629, rates: 9.156773197705002, loss: 0.7889570206403732, rho: 0.4000000000000001
[TRAIN]: (1255/1600): reward: 9.23663429915905, rates: 11.236634207272326, loss: 0.7863296955823899, rho: 0.4000000000000001
[TRAIN]: (1256/1600): reward: 14.807672306895256, rates: 14.807672187115932, loss: 0.8068616822361946, rho: 0.4000000000000001
[TRAIN]: (1257/1600): reward: 6.340750217437744, rates: 11.340750242178558, loss: 0.7067130528390407, rho: 0.4000000000000001
[TRAIN]: (1258/1600): reward: 13.007644563913345, rates: 13.007644516144698, loss: 0.6291125014424324, rho: 0.4000000000000001
[TRAIN]: (1259/1600): reward: 10.84391963481903, rates: 10.843919666580668, loss: 0.677618931233883, rho: 0.4000000000000001
[TRAIN]: (1260/1600): reward: 13.465065129101276, rates: 13.46506506324423, loss: 0.7951677143573761, rho: 0.4000000000000001
[TRAIN]: (1261/1600): reward: 12.041991874575615, rates: 12.041992010244135, loss: 0.6201319307088852, rho: 0.4000000000000001
[TRAIN]: (1262/1600): reward: 12.203679651021957, rates: 12.203679660951758, loss: 0.6371381834149361, rho: 0.4000000000000001
[TRAIN]: (1263/1600): reward: 11.598027557134628, rates: 11.598027542231476, loss: 0.6521312221884727, rho: 0.4000000000000001
[TRAIN]: (1264/1600): reward: 11.339150547981262, rates: 11.339150486041227, loss: 0.7560979872941971, rho: 0.4000000000000001
[TRAIN]: (1265/1600): reward: 9.478324830532074, rates: 11.478324742188246, loss: 0.6625245243310929, rho: 0.4000000000000001
[TRAIN]: (1266/1600): reward: 9.628095984458923, rates: 12.628096117414152, loss: 0.6671515353024006, rho: 0.4000000000000001
[TRAIN]: (1267/1600): reward: 7.458832174539566, rates: 11.45883210312553, loss: 0.7896285519003868, rho: 0.4000000000000001
[TRAIN]: (1268/1600): reward: 12.459465458989143, rates: 12.459465535656303, loss: 0.6244805216789245, rho: 0.4000000000000001
[TRAIN]: (1269/1600): reward: 6.205201119184494, rates: 11.20520114490735, loss: 0.6750899612903595, rho: 0.4000000000000001
[TRAIN]: (1270/1600): reward: 6.907289624214172, rates: 10.907289582100212, loss: 0.6922342367470264, rho: 0.4000000000000001
[TRAIN]: (1271/1600): reward: 9.865324348211288, rates: 11.865324395244874, loss: 0.68119525462389, rho: 0.4000000000000001
[TRAIN]: (1272/1600): reward: 14.223973363637924, rates: 15.223973353766477, loss: 0.7837266802787781, rho: 0.4000000000000001
[TRAIN]: (1273/1600): reward: 13.625033646821976, rates: 13.625033562846056, loss: 0.6626220241189003, rho: 0.4000000000000001
[TRAIN]: (1274/1600): reward: 14.36336699128151, rates: 14.363366946552718, loss: 0.7811204388737678, rho: 0.4000000000000001
[TRAIN]: (1275/1600): reward: 10.948921173810959, rates: 11.94892128286214, loss: 0.7173535987734795, rho: 0.4000000000000001
[TRAIN]: (1276/1600): reward: 9.114912518300116, rates: 11.114912540603099, loss: 0.753534871339798, rho: 0.4000000000000001
[TRAIN]: (1277/1600): reward: 3.3108147978782654, rates: 11.310814716407535, loss: 0.6726009756326675, rho: 0.4000000000000001
[TRAIN]: (1278/1600): reward: 12.443849712610245, rates: 12.443849534521675, loss: 0.6466143265366554, rho: 0.4000000000000001
[TRAIN]: (1279/1600): reward: 10.49183464050293, rates: 13.491834515647703, loss: 0.6618257850408554, rho: 0.4000000000000001
[TRAIN]: (1280/1600): reward: 11.761090785264969, rates: 12.761090680251566, loss: 0.6974847719073296, rho: 0.4000000000000001
[TRAIN]: (1281/1600): reward: 11.596414566040039, rates: 11.596414554137365, loss: 0.7198738552629947, rho: 0.4000000000000001
[TRAIN]: (1282/1600): reward: 12.941715359687805, rates: 15.94171534545768, loss: 0.5836402378976345, rho: 0.4000000000000001
[TRAIN]: (1283/1600): reward: 9.359838217496872, rates: 11.359838344571862, loss: 0.6934352070093155, rho: 0.4000000000000001
[TRAIN]: (1284/1600): reward: 14.793298929929733, rates: 14.79329894637902, loss: 0.63507731705904, rho: 0.4000000000000001
[TRAIN]: (1285/1600): reward: 0.09571045637130737, rates: 10.095710322513986, loss: 0.6635591745376587, rho: 0.4000000000000001
[TRAIN]: (1286/1600): reward: 13.639470994472504, rates: 13.639471026127554, loss: 0.6738742999732494, rho: 0.4000000000000001
[TRAIN]: (1287/1600): reward: 12.982360899448395, rates: 12.982360810512409, loss: 0.6289157450199128, rho: 0.4000000000000001
[TRAIN]: (1288/1600): reward: 11.058836817741394, rates: 11.058836815566114, loss: 0.6382409498095513, rho: 0.4000000000000001
[TRAIN]: (1289/1600): reward: 12.934406906366348, rates: 12.93440711421412, loss: 0.6191044926643372, rho: 0.4000000000000001
[TRAIN]: (1290/1600): reward: 10.736803635954857, rates: 10.736803683933067, loss: 0.7755852118134499, rho: 0.4000000000000001
[TRAIN]: (1291/1600): reward: 13.147247418761253, rates: 13.147247422180158, loss: 0.7440337091684341, rho: 0.4000000000000001
[TRAIN]: (1292/1600): reward: 12.72446259856224, rates: 13.724462443244569, loss: 0.6306750148534774, rho: 0.4000000000000001
[TRAIN]: (1293/1600): reward: 9.798517167568207, rates: 13.798517071219589, loss: 0.6420742854475975, rho: 0.4000000000000001
[TRAIN]: (1294/1600): reward: 14.389338463544846, rates: 14.389338266869146, loss: 0.6552455976605416, rho: 0.4000000000000001
[TRAIN]: (1295/1600): reward: 9.473571598529816, rates: 12.473571636219024, loss: 0.6445074088871479, rho: 0.4000000000000001
[TRAIN]: (1296/1600): reward: 9.82195770740509, rates: 11.821957847688545, loss: 0.6560338899493218, rho: 0.4000000000000001
[TRAIN]: (1297/1600): reward: 2.997159570455551, rates: 10.99715953537507, loss: 0.7089062757790089, rho: 0.4000000000000001
[TRAIN]: (1298/1600): reward: 7.102641403675079, rates: 12.10264147656526, loss: 0.6693595767021179, rho: 0.4000000000000001
[TRAIN]: (1299/1600): reward: 14.42876735329628, rates: 14.42876742209878, loss: 0.675998555123806, rho: 0.4000000000000001
[TRAIN]: (1300/1600): reward: 11.332940250635147, rates: 12.332940274228061, loss: 0.5784565538167954, rho: 0.4000000000000001
[TRAIN]: (1301/1600): reward: 13.330548778176308, rates: 13.330548706175701, loss: 0.7475535966455936, rho: 0.4000000000000001
[TRAIN]: (1302/1600): reward: 10.301956117153168, rates: 12.301956152151288, loss: 0.6796664655208587, rho: 0.4000000000000001
[TRAIN]: (1303/1600): reward: 9.255969762802124, rates: 10.25596982956196, loss: 0.6925307899713516, rho: 0.4000000000000001
[TRAIN]: (1304/1600): reward: 12.31906458735466, rates: 12.319064490681574, loss: 0.5845367088913918, rho: 0.4000000000000001
[TRAIN]: (1305/1600): reward: 11.638119414448738, rates: 11.638119491543705, loss: 0.6861820496618748, rho: 0.4000000000000001
[TRAIN]: (1306/1600): reward: 15.283007562160492, rates: 15.283007480073897, loss: 0.7573799565434456, rho: 0.4000000000000001
[TRAIN]: (1307/1600): reward: 12.00003932416439, rates: 12.000039277739473, loss: 0.7193217217922211, rho: 0.4000000000000001
[TRAIN]: (1308/1600): reward: 5.19938288629055, rates: 10.199382912147266, loss: 0.624393829703331, rho: 0.4000000000000001
[TRAIN]: (1309/1600): reward: 11.88550566136837, rates: 11.885505708144036, loss: 0.6050710305571556, rho: 0.4000000000000001
[TRAIN]: (1310/1600): reward: 12.452549383044243, rates: 12.452549498161048, loss: 0.6318555697798729, rho: 0.4000000000000001
[TRAIN]: (1311/1600): reward: 11.504487693309784, rates: 11.504487824523993, loss: 0.7179821848869323, rho: 0.4000000000000001
[TRAIN]: (1312/1600): reward: 8.847029477357864, rates: 10.847029451442282, loss: 0.7308019772171974, rho: 0.4000000000000001
[TRAIN]: (1313/1600): reward: 10.494356125593185, rates: 12.49435622143667, loss: 0.7818854808807373, rho: 0.4000000000000001
[TRAIN]: (1314/1600): reward: 14.138698995113373, rates: 14.138699062743576, loss: 0.6443017221987247, rho: 0.4000000000000001
[TRAIN]: (1315/1600): reward: 10.974595695734024, rates: 12.974595618565736, loss: 0.7111414439976216, rho: 0.4000000000000001
[TRAIN]: (1316/1600): reward: 13.324628233909607, rates: 13.324628289154518, loss: 0.5713277518749237, rho: 0.4000000000000001
[TRAIN]: (1317/1600): reward: -1.2405013963580132, rates: 10.759498704820576, loss: 0.6848156861960888, rho: 0.4000000000000001
[TRAIN]: (1318/1600): reward: -14.556027941405773, rates: 6.4439719870203, loss: 0.5975587427616119, rho: 0.4000000000000001
[TRAIN]: (1319/1600): reward: 9.104053005576134, rates: 12.104052823376401, loss: 0.6748485207557678, rho: 0.4000000000000001
[TRAIN]: (1320/1600): reward: 10.806779474020004, rates: 11.806779620343603, loss: 0.542968301475048, rho: 0.4000000000000001
[TRAIN]: (1321/1600): reward: 8.450548931956291, rates: 13.450548793613496, loss: 0.6656412571668625, rho: 0.4000000000000001
[TRAIN]: (1322/1600): reward: 13.216549038887024, rates: 13.216549005727108, loss: 0.6415439419448375, rho: 0.4000000000000001
[TRAIN]: (1323/1600): reward: 13.688535451889038, rates: 13.6885354408463, loss: 0.7598475128412246, rho: 0.4000000000000001
[TRAIN]: (1324/1600): reward: 12.702931761741638, rates: 15.702931794130508, loss: 0.719428876042366, rho: 0.4000000000000001
[TRAIN]: (1325/1600): reward: 14.712109729647636, rates: 14.712109861933293, loss: 0.6805377900600433, rho: 0.4000000000000001
[TRAIN]: (1326/1600): reward: 12.613551020622253, rates: 12.613551160398593, loss: 0.6851851999759674, rho: 0.4000000000000001
[TRAIN]: (1327/1600): reward: 11.188154399394989, rates: 13.188154287026178, loss: 0.6126538038253784, rho: 0.4000000000000001
[TRAIN]: (1328/1600): reward: 15.964084386825562, rates: 15.96408435159645, loss: 0.7410841889679431, rho: 0.4000000000000001
[TRAIN]: (1329/1600): reward: 5.1759287267923355, rates: 11.175928728448776, loss: 0.6013488702476024, rho: 0.4000000000000001
[TRAIN]: (1330/1600): reward: 15.527637898921967, rates: 15.527637705800636, loss: 0.6893529549241066, rho: 0.4000000000000001
[TRAIN]: (1331/1600): reward: 9.413120061159134, rates: 11.413120057831678, loss: 0.6834876112639904, rho: 0.4000000000000001
[TRAIN]: (1332/1600): reward: 8.458769470453262, rates: 13.458769513791967, loss: 0.6557817786931992, rho: 0.4000000000000001
[TRAIN]: (1333/1600): reward: 13.572308152914047, rates: 13.572308131413104, loss: 0.7557338535785675, rho: 0.4000000000000001
[TRAIN]: (1334/1600): reward: 10.510190643370152, rates: 13.510190664984334, loss: 0.7251466706395149, rho: 0.4000000000000001
[TRAIN]: (1335/1600): reward: 11.529094785451889, rates: 11.529094772525381, loss: 0.711643885821104, rho: 0.4000000000000001
[TRAIN]: (1336/1600): reward: 9.45474074780941, rates: 13.454740785913005, loss: 0.717156819999218, rho: 0.4000000000000001
[TRAIN]: (1337/1600): reward: 11.972353383898735, rates: 11.972353436907206, loss: 0.7975033685564995, rho: 0.4000000000000001
[TRAIN]: (1338/1600): reward: 14.0997354388237, rates: 14.099735439626643, loss: 0.6803039088845253, rho: 0.4000000000000001
[TRAIN]: (1339/1600): reward: 10.456571131944656, rates: 10.456571234360185, loss: 0.6124152600765228, rho: 0.4000000000000001
[TRAIN]: (1340/1600): reward: 10.653023734688759, rates: 11.653023802754971, loss: 0.6064020290970802, rho: 0.4000000000000001
[TRAIN]: (1341/1600): reward: 13.957028895616531, rates: 13.957028886283977, loss: 0.6368098631501198, rho: 0.4000000000000001
[TRAIN]: (1342/1600): reward: 2.270230248570442, rates: 11.270230240209964, loss: 0.6425945878028869, rho: 0.4000000000000001
[TRAIN]: (1343/1600): reward: 12.102824449539185, rates: 12.102824493747901, loss: 0.6495722472667694, rho: 0.4000000000000001
[TRAIN]: (1344/1600): reward: 9.513579562306404, rates: 14.513579492874424, loss: 0.6064255610108376, rho: 0.4000000000000001
[TRAIN]: (1345/1600): reward: 13.932113647460938, rates: 13.932113825408035, loss: 0.5941597379744052, rho: 0.4000000000000001
[TRAIN]: (1346/1600): reward: 11.106277957558632, rates: 11.10627796817429, loss: 0.6727584443986416, rho: 0.4000000000000001
[TRAIN]: (1347/1600): reward: 13.814604222774506, rates: 13.814604365123287, loss: 0.6789093822240829, rho: 0.4000000000000001
[TRAIN]: (1348/1600): reward: 11.87639206647873, rates: 11.876392054070728, loss: 0.6123912036418915, rho: 0.4000000000000001
[TRAIN]: (1349/1600): reward: 13.37051311135292, rates: 13.370513019920258, loss: 0.6990077838301658, rho: 0.4000000000000001
[TRAIN]: (1350/1600): reward: 13.169981330633163, rates: 13.169981229545725, loss: 0.5672690525650979, rho: 0.4000000000000001
[TRAIN]: (1351/1600): reward: 11.827749967575073, rates: 12.827749867033262, loss: 0.6622149392962455, rho: 0.4000000000000001
[TRAIN]: (1352/1600): reward: 12.003482103347778, rates: 12.0034821347201, loss: 0.6533619664609432, rho: 0.4000000000000001
[TRAIN]: (1353/1600): reward: 12.243873804807663, rates: 12.243873670885069, loss: 0.5883557021617889, rho: 0.4000000000000001
[TRAIN]: (1354/1600): reward: 8.798035204410553, rates: 13.798035113456098, loss: 0.6733883574604989, rho: 0.4000000000000001
[TRAIN]: (1355/1600): reward: 11.788465455174446, rates: 11.788465308079306, loss: 0.6652315825223922, rho: 0.4000000000000001
[TRAIN]: (1356/1600): reward: 12.544047355651855, rates: 12.544047351515818, loss: 0.6020531833171845, rho: 0.4000000000000001
[TRAIN]: (1357/1600): reward: 13.573459148406982, rates: 13.57345900084056, loss: 0.7125304996967315, rho: 0.4000000000000001
[TRAIN]: (1358/1600): reward: 10.033972159028053, rates: 12.03397218825411, loss: 0.587193152308464, rho: 0.4000000000000001
[TRAIN]: (1359/1600): reward: -1.774695563595742, rates: 11.225304573011892, loss: 0.6602275982499123, rho: 0.4000000000000001
[TRAIN]: (1360/1600): reward: 11.612996697425842, rates: 11.612996669534427, loss: 0.5805566549301148, rho: 0.4000000000000001
[TRAIN]: (1361/1600): reward: 1.281564474105835, rates: 11.281564417973762, loss: 0.7257033035159111, rho: 0.4000000000000001
[TRAIN]: (1362/1600): reward: 10.428190872073174, rates: 13.42819079680779, loss: 0.738163910806179, rho: 0.4000000000000001
[TRAIN]: (1363/1600): reward: 14.5752112865448, rates: 14.575211145909279, loss: 0.6640118852257728, rho: 0.4000000000000001
[TRAIN]: (1364/1600): reward: 7.320891261100769, rates: 12.320891163693908, loss: 0.5949096634984017, rho: 0.4000000000000001
[TRAIN]: (1365/1600): reward: 9.138121820986271, rates: 13.138121789245094, loss: 0.6579769864678383, rho: 0.4000000000000001
[TRAIN]: (1366/1600): reward: 9.379905745387077, rates: 13.379905764545661, loss: 0.6313528448343277, rho: 0.4000000000000001
[TRAIN]: (1367/1600): reward: 11.251362152397633, rates: 12.251362170338917, loss: 0.6710114426910877, rho: 0.4000000000000001
[TRAIN]: (1368/1600): reward: 12.127260714769363, rates: 12.127260662769649, loss: 0.7317947119474411, rho: 0.4000000000000001
[TRAIN]: (1369/1600): reward: 12.162966057658195, rates: 12.162966081361535, loss: 0.6816997438669204, rho: 0.4000000000000001
[TRAIN]: (1370/1600): reward: 10.000399701297283, rates: 12.000399709252509, loss: 0.6458448171615601, rho: 0.4000000000000001
[TRAIN]: (1371/1600): reward: 10.627001225948334, rates: 11.627001061872864, loss: 0.6507571145892144, rho: 0.4000000000000001
[TRAIN]: (1372/1600): reward: 13.97991468012333, rates: 14.979914511677794, loss: 0.6556735694408417, rho: 0.4000000000000001
[TRAIN]: (1373/1600): reward: -5.300221063196659, rates: 8.699778822803097, loss: 0.595902206003666, rho: 0.4000000000000001
[TRAIN]: (1374/1600): reward: 15.182247012853622, rates: 15.182247042301299, loss: 0.6312153890728951, rho: 0.4000000000000001
[TRAIN]: (1375/1600): reward: 13.167925119400024, rates: 13.16792514340633, loss: 0.5262426890432834, rho: 0.4000000000000001
[TRAIN]: (1376/1600): reward: 12.14350688457489, rates: 12.14350702760994, loss: 0.6291650041937829, rho: 0.4000000000000001
[TRAIN]: (1377/1600): reward: 12.523746073246002, rates: 12.523746139246098, loss: 0.6922522574663162, rho: 0.4000000000000001
[TRAIN]: (1378/1600): reward: 11.063226193189621, rates: 12.063226091855677, loss: 0.7326453015208244, rho: 0.4000000000000001
[TRAIN]: (1379/1600): reward: 11.949843242764473, rates: 11.949843226769861, loss: 0.5838067322969437, rho: 0.4000000000000001
[TRAIN]: (1380/1600): reward: 11.255066603422165, rates: 11.255066486015213, loss: 0.6047065988183021, rho: 0.4000000000000001
[TRAIN]: (1381/1600): reward: 11.909131079912186, rates: 12.909131009034349, loss: 0.6594098508358002, rho: 0.4000000000000001
[TRAIN]: (1382/1600): reward: 10.02777224779129, rates: 13.027772194744484, loss: 0.6371978998184205, rho: 0.4000000000000001
[TRAIN]: (1383/1600): reward: 10.157938569784164, rates: 12.157938482037432, loss: 0.6138399764895439, rho: 0.4000000000000001
[TRAIN]: (1384/1600): reward: 12.705301225185394, rates: 12.705301292140854, loss: 0.6157743632793427, rho: 0.4000000000000001
[TRAIN]: (1385/1600): reward: 14.13063833117485, rates: 14.13063826050298, loss: 0.6262398660182953, rho: 0.4000000000000001
[TRAIN]: (1386/1600): reward: 13.229714155197144, rates: 13.229714146272267, loss: 0.6283282771706581, rho: 0.4000000000000001
[TRAIN]: (1387/1600): reward: 13.023287177085876, rates: 13.023287097415821, loss: 0.7117836952209473, rho: 0.4000000000000001
[TRAIN]: (1388/1600): reward: 12.81459704041481, rates: 12.81459701630506, loss: 0.6823203712701797, rho: 0.4000000000000001
[TRAIN]: (1389/1600): reward: 14.521542459726334, rates: 14.521542517209163, loss: 0.6462803430855274, rho: 0.4000000000000001
[TRAIN]: (1390/1600): reward: 12.371834427118301, rates: 12.371834302612987, loss: 0.6936391353607178, rho: 0.4000000000000001
[TRAIN]: (1391/1600): reward: 8.615239396691322, rates: 13.61523945465644, loss: 0.6653729483485222, rho: 0.4000000000000001
[TRAIN]: (1392/1600): reward: 13.362039119005203, rates: 13.362039147168998, loss: 0.5766112029552459, rho: 0.4000000000000001
[TRAIN]: (1393/1600): reward: 13.240535432472825, rates: 14.240535437790431, loss: 0.6376938760280609, rho: 0.4000000000000001
[TRAIN]: (1394/1600): reward: 14.628356158733368, rates: 14.628356260664065, loss: 0.6246497482061386, rho: 0.4000000000000001
[TRAIN]: (1395/1600): reward: 13.987761437892914, rates: 13.987761516653128, loss: 0.529580058157444, rho: 0.4000000000000001
[TRAIN]: (1396/1600): reward: 8.39336347579956, rates: 12.393363426954616, loss: 0.6946198776364326, rho: 0.4000000000000001
[TRAIN]: (1397/1600): reward: 15.684341117739677, rates: 15.684341195554712, loss: 0.5760435059666633, rho: 0.4000000000000001
[TRAIN]: (1398/1600): reward: 15.2990215793252, rates: 16.29902165291148, loss: 0.618123571574688, rho: 0.4000000000000001
[TRAIN]: (1399/1600): reward: 2.8357880115509033, rates: 12.835787911389827, loss: 0.5860814325511455, rho: 0.4000000000000001
[TRAIN]: (1400/1600): reward: 11.186151415109634, rates: 11.186151417475767, loss: 0.49885194152593615, rho: 0.4000000000000001
[TRAIN]: (1401/1600): reward: 1.1932847648859024, rates: 10.193284593377893, loss: 0.6532920971512794, rho: 0.4000000000000001
[TRAIN]: (1402/1600): reward: 13.139881819486618, rates: 13.139881609722265, loss: 0.6255832083523274, rho: 0.4000000000000001
[TRAIN]: (1403/1600): reward: 12.03710062801838, rates: 12.037100770423672, loss: 0.6340426817536354, rho: 0.4000000000000001
[TRAIN]: (1404/1600): reward: 2.455557659268379, rates: 9.455557772891208, loss: 0.6584029488265515, rho: 0.4000000000000001
[TRAIN]: (1405/1600): reward: 11.688031882047653, rates: 12.688031799118683, loss: 0.644582612812519, rho: 0.4000000000000001
[TRAIN]: (1406/1600): reward: 13.015260204672813, rates: 13.015260379367378, loss: 0.5972517982125283, rho: 0.4000000000000001
[TRAIN]: (1407/1600): reward: 11.556650705635548, rates: 13.556650735345697, loss: 0.6235914662480354, rho: 0.4000000000000001
[TRAIN]: (1408/1600): reward: 12.641333252191544, rates: 12.641333267264615, loss: 0.7727962225675583, rho: 0.4000000000000001
[TRAIN]: (1409/1600): reward: 15.071677029132843, rates: 15.071676973612398, loss: 0.6357612997293473, rho: 0.4000000000000001
[TRAIN]: (1410/1600): reward: 8.131865799427032, rates: 14.131865864931413, loss: 0.6265783466398716, rho: 0.4000000000000001
[TRAIN]: (1411/1600): reward: 3.971856579184532, rates: 10.971856673494662, loss: 0.6889631494879722, rho: 0.4000000000000001
